credito_id,cliente_id,producto_id,monto_aprobado,saldo_actual,dias_mora,fecha_desembolso
452,2916,43,2733,2295,20,2025-11-29 23:23:15.242552
453,8780,22,12279,9655,40,2026-01-22 23:23:15.242552
454,9539,19,8286,4351,40,2025-07-29 23:23:15.242552
455,1036,43,8690,2491,0,2026-02-10 23:23:15.242552
456,4984,45,6226,4117,0,2025-03-31 23:23:15.242552
457,1441,29,4981,458,0,2025-03-29 23:23:15.242552
458,2776,44,12618,6864,0,2025-04-07 23:23:15.242552
459,7163,40,19884,7749,40,2026-02-17 23:23:15.242552
460,2002,11,1373,1127,0,2025-11-06 23:23:15.242552
461,9798,22,14658,11119,40,2025-12-10 23:23:15.242552
462,516,15,12634,3890,40,2026-01-07 23:23:15.242552
463,2709,35,1542,274,90,2025-10-13 23:23:15.242552
464,4071,14,16049,6574,40,2025-10-23 23:23:15.242552
465,9294,27,12182,4650,20,2025-10-19 23:23:15.242552
466,2838,8,3210,2497,0,2025-12-04 23:23:15.242552
467,8369,10,5362,2346,90,2025-07-21 23:23:15.242552
468,5356,46,15708,476,20,2026-02-01 23:23:15.242552
469,2044,3,15616,2260,40,2025-12-18 23:23:15.242552
470,1608,1,9877,8134,40,2025-06-03 23:23:15.242552
471,1139,35,8287,8097,90,2025-04-29 23:23:15.242552
472,9177,47,9748,7175,40,2026-01-21 23:23:15.242552
473,8049,1,14968,8745,40,2026-02-25 23:23:15.242552
474,9013,19,4036,3261,0,2025-04-24 23:23:15.242552
475,4360,13,9009,3000,10,2025-09-16 23:23:15.242552
476,3607,46,7216,740,0,2025-04-27 23:23:15.242552
477,2565,4,5088,1506,20,2025-10-02 23:23:15.242552
478,703,34,10092,269,0,2025-06-12 23:23:15.242552
479,1740,33,8143,1965,0,2026-02-04 23:23:15.242552
480,1100,39,17218,3419,0,2025-05-05 23:23:15.242552
481,8475,29,10443,5989,0,2026-02-04 23:23:15.242552
482,5733,6,15877,1875,0,2025-10-23 23:23:15.242552
483,5982,13,6402,525,90,2025-10-29 23:23:15.242552
484,4272,43,1705,136,10,2025-09-16 23:23:15.242552
485,840,46,16031,4566,40,2025-09-06 23:23:15.242552
486,5186,30,12388,9239,40,2025-04-16 23:23:15.242552
487,7566,28,14096,10076,0,2025-11-09 23:23:15.242552
488,8947,42,2570,1472,10,2025-07-07 23:23:15.242552
489,2963,27,9130,1827,0,2026-01-05 23:23:15.242552
490,5602,44,5588,2467,0,2025-09-25 23:23:15.242552
491,3549,5,16233,1727,40,2025-08-12 23:23:15.242552
492,2418,49,1870,959,0,2025-12-01 23:23:15.242552
493,8876,23,13365,4079,10,2025-09-14 23:23:15.242552
494,965,16,11252,6366,0,2026-01-31 23:23:15.242552
495,3716,38,4353,887,40,2026-01-11 23:23:15.242552
496,9772,44,15374,29,20,2025-06-26 23:23:15.242552
497,2878,14,14141,1295,0,2025-09-28 23:23:15.242552
498,4113,15,15840,4500,90,2025-05-22 23:23:15.242552
499,7154,40,11450,383,0,2025-07-01 23:23:15.242552
500,3182,42,12280,277,20,2025-10-28 23:23:15.242552
501,8412,10,15053,6324,90,2026-01-21 23:23:15.242552
502,9487,34,4206,1887,10,2025-04-01 23:23:15.242552
503,8687,7,9391,7071,40,2026-01-03 23:23:15.242552
504,128,47,9619,808,20,2025-11-20 23:23:15.242552
505,5914,7,2799,789,0,2025-09-20 23:23:15.242552
506,1595,39,3187,1672,40,2025-05-24 23:23:15.242552
507,7257,8,9833,3279,0,2025-07-28 23:23:15.242552
508,6761,28,4570,1858,0,2025-11-07 23:23:15.242552
509,7293,35,18529,14881,0,2025-08-17 23:23:15.242552
510,4636,23,1505,94,20,2025-04-06 23:23:15.242552
511,6709,4,17742,6606,0,2025-11-26 23:23:15.242552
512,2090,7,19869,17248,90,2025-06-17 23:23:15.242552
513,3139,49,2539,1085,0,2025-11-18 23:23:15.242552
514,231,23,16814,2093,0,2026-01-04 23:23:15.242552
515,1106,20,16776,1192,0,2025-09-04 23:23:15.242552
516,2233,34,9741,1972,0,2026-02-05 23:23:15.242552
517,2377,17,6365,83,0,2025-08-26 23:23:15.242552
518,393,1,6905,2574,20,2025-08-07 23:23:15.242552
519,8208,38,2065,1300,0,2025-12-12 23:23:15.242552
520,3076,39,7823,350,0,2026-01-28 23:23:15.242552
521,864,50,4874,823,10,2025-05-22 23:23:15.242552
522,3197,46,8848,652,0,2025-12-17 23:23:15.242552
523,8998,41,12358,252,90,2025-06-05 23:23:15.242552
524,8239,41,18852,5091,10,2026-02-03 23:23:15.242552
525,3838,13,14664,9165,0,2025-12-25 23:23:15.242552
526,1540,13,8288,5793,20,2025-03-20 23:23:15.242552
527,2563,12,11865,7252,10,2025-10-16 23:23:15.242552
528,1142,13,4902,74,90,2025-10-02 23:23:15.242552
529,546,19,8830,4768,0,2025-06-19 23:23:15.242552
530,6869,33,10310,3656,20,2025-09-07 23:23:15.242552
531,9789,6,18799,1654,0,2025-04-13 23:23:15.242552
532,8809,13,19031,14332,40,2026-01-01 23:23:15.242552
533,4923,27,12078,3517,40,2025-11-14 23:23:15.242552
534,571,11,16981,13361,20,2025-05-06 23:23:15.242552
535,7743,44,9016,1514,0,2026-01-02 23:23:15.242552
536,4701,28,15175,10045,90,2025-07-01 23:23:15.242552
537,1518,27,19194,7661,40,2025-07-16 23:23:15.242552
538,7940,21,7557,5621,90,2026-01-28 23:23:15.242552
539,246,5,12519,8512,90,2025-05-07 23:23:15.242552
540,2039,1,9818,8532,10,2025-10-25 23:23:15.242552
541,6186,46,4119,632,0,2025-03-17 23:23:15.242552
542,9072,18,17117,15998,10,2025-09-13 23:23:15.242552
543,5494,14,19247,7414,0,2025-12-21 23:23:15.242552
544,8856,36,11903,3262,0,2025-06-01 23:23:15.242552
545,5723,19,6296,4604,0,2025-03-29 23:23:15.242552
546,5429,42,15770,11110,20,2025-12-18 23:23:15.242552
547,7361,36,11295,8721,0,2025-06-20 23:23:15.242552
548,626,16,4129,3364,90,2025-08-07 23:23:15.242552
549,7908,29,2100,1251,0,2025-12-21 23:23:15.242552
550,9285,19,3342,821,90,2026-02-15 23:23:15.242552
551,8468,39,18971,2460,0,2026-02-21 23:23:15.242552
552,6235,28,7040,1923,40,2025-08-26 23:23:15.242552
553,6401,19,17980,6226,40,2026-01-30 23:23:15.242552
554,8655,23,8627,11,90,2025-08-20 23:23:15.242552
555,2593,22,14966,13662,0,2026-02-18 23:23:15.242552
556,9366,11,11617,8981,0,2025-10-29 23:23:15.242552
557,4613,32,10160,6203,40,2026-01-16 23:23:15.242552
558,6357,36,16094,12127,20,2025-10-08 23:23:15.242552
559,2176,39,10288,6052,0,2025-03-09 23:23:15.242552
560,3336,47,19678,16620,0,2025-09-05 23:23:15.242552
561,7497,9,8136,8113,0,2025-06-04 23:23:15.242552
562,8020,38,12635,2376,40,2025-05-01 23:23:15.242552
563,1195,30,14950,11706,40,2025-08-19 23:23:15.242552
564,5017,39,7023,3619,10,2025-09-25 23:23:15.242552
565,4150,8,7842,2302,90,2025-08-09 23:23:15.242552
566,8460,47,11586,4029,10,2025-10-16 23:23:15.242552
567,108,28,4786,3021,0,2025-11-13 23:23:15.242552
568,6244,2,1562,632,10,2025-12-10 23:23:15.242552
569,8199,32,12259,6860,10,2025-12-17 23:23:15.242552
570,6625,40,19192,18533,0,2025-10-14 23:23:15.242552
571,8558,22,11807,5006,0,2025-08-15 23:23:15.242552
572,6528,49,12500,11019,0,2025-12-05 23:23:15.242552
573,4056,45,2112,1246,10,2025-07-30 23:23:15.242552
574,6042,40,11007,6900,40,2025-03-23 23:23:15.242552
575,3707,41,3040,1111,90,2025-09-07 23:23:15.242552
576,7569,37,18722,17260,0,2025-11-06 23:23:15.242552
577,4443,47,1644,983,90,2025-05-16 23:23:15.242552
578,700,37,18427,1373,20,2026-01-09 23:23:15.242552
579,8668,9,11785,1537,0,2025-12-28 23:23:15.242552
580,3824,16,13127,1194,20,2025-11-16 23:23:15.242552
581,5393,29,1990,72,20,2025-10-05 23:23:15.242552
582,3354,19,4090,3859,20,2025-08-21 23:23:15.242552
583,5637,4,5001,2305,20,2025-10-22 23:23:15.242552
584,8745,38,1771,1330,0,2026-02-20 23:23:15.242552
585,2449,3,12530,3445,10,2025-06-20 23:23:15.242552
586,3832,32,14091,4965,10,2026-01-29 23:23:15.242552
587,7902,11,3981,509,0,2025-12-04 23:23:15.242552
588,5530,17,4494,2414,10,2025-04-29 23:23:15.242552
589,2222,8,7110,6495,0,2025-06-07 23:23:15.242552
590,9287,6,6821,5894,10,2026-02-21 23:23:15.242552
591,6487,22,6252,3258,0,2025-09-03 23:23:15.242552
592,9328,26,3805,1302,0,2025-08-31 23:23:15.242552
593,7182,15,18355,10004,0,2025-06-07 23:23:15.242552
594,1094,9,15770,2755,10,2025-09-02 23:23:15.242552
595,5082,7,13786,644,0,2025-11-09 23:23:15.242552
596,7713,31,10394,7029,40,2025-03-18 23:23:15.242552
597,4850,11,3020,332,90,2026-01-19 23:23:15.242552
598,5889,31,7291,6577,40,2025-04-03 23:23:15.242552
599,9557,9,1774,310,40,2025-10-24 23:23:15.242552
600,6982,10,19011,11589,10,2025-06-16 23:23:15.242552
601,6672,15,7114,5993,0,2025-04-21 23:23:15.242552
602,3142,23,12392,1681,0,2025-08-10 23:23:15.242552
603,3581,1,17160,10757,0,2025-07-03 23:23:15.242552
604,3204,7,2333,2191,0,2026-01-14 23:23:15.242552
605,5134,20,16280,8769,10,2025-10-01 23:23:15.242552
606,3610,3,4858,2692,90,2025-07-30 23:23:15.242552
607,4787,21,19927,3285,10,2026-03-01 23:23:15.242552
608,5704,19,3929,3277,40,2025-08-21 23:23:15.242552
609,1681,50,13735,12747,40,2025-07-29 23:23:15.242552
610,4562,44,15500,7535,10,2025-08-26 23:23:15.242552
611,3492,50,16355,10402,90,2026-01-15 23:23:15.242552
612,8782,7,14342,11193,40,2025-11-28 23:23:15.242552
613,4390,37,5200,2170,10,2025-03-28 23:23:15.242552
614,7239,33,15315,12671,10,2025-07-26 23:23:15.242552
615,8326,34,11437,10439,0,2025-08-24 23:23:15.242552
616,9110,20,1759,16,10,2025-07-10 23:23:15.242552
617,8712,9,1691,1608,90,2025-11-29 23:23:15.242552
618,877,16,13844,5763,40,2025-12-29 23:23:15.242552
619,5186,19,16825,9417,0,2025-03-23 23:23:15.242552
620,3093,47,19174,13767,0,2025-10-12 23:23:15.242552
621,159,19,9263,6289,40,2025-08-14 23:23:15.242552
622,9300,34,10040,1148,40,2025-10-13 23:23:15.242552
623,2853,20,3457,2124,0,2025-08-19 23:23:15.242552
624,4630,39,10975,2210,0,2025-12-28 23:23:15.242552
625,6928,22,3484,2265,0,2026-02-24 23:23:15.242552
626,2612,21,3276,1265,20,2025-11-26 23:23:15.242552
627,2726,19,12906,5216,0,2025-05-23 23:23:15.242552
628,8903,12,16057,9755,40,2026-02-06 23:23:15.242552
629,4457,20,5097,1405,0,2025-06-24 23:23:15.242552
630,4380,31,4904,2868,10,2025-10-07 23:23:15.242552
631,345,15,11210,1090,40,2025-08-12 23:23:15.242552
632,3152,47,3144,1718,90,2025-10-09 23:23:15.242552
633,9115,25,17066,5882,90,2025-07-08 23:23:15.242552
634,8493,1,14494,2581,0,2025-12-17 23:23:15.242552
635,7728,37,3523,3071,20,2026-01-16 23:23:15.242552
636,2849,27,1011,959,10,2026-01-15 23:23:15.242552
637,1647,33,8611,974,20,2025-05-13 23:23:15.242552
638,5526,34,4664,3731,10,2025-05-31 23:23:15.242552
639,4773,29,10524,7437,20,2026-02-22 23:23:15.242552
640,1156,40,5939,4686,20,2025-08-01 23:23:15.242552
641,1912,16,11898,9298,20,2025-08-16 23:23:15.242552
642,2042,8,11085,10992,40,2025-12-26 23:23:15.242552
643,4425,20,18608,3841,0,2025-08-25 23:23:15.242552
644,434,48,18535,14728,0,2025-03-12 23:23:15.242552
645,6365,22,13667,7987,0,2025-11-05 23:23:15.242552
646,1831,35,4217,914,0,2025-03-06 23:23:15.242552
647,8993,50,2910,2708,40,2025-12-12 23:23:15.242552
648,3543,24,15590,13536,40,2025-06-26 23:23:15.242552
649,1722,1,13766,9622,0,2026-02-10 23:23:15.242552
650,985,2,17179,5567,10,2025-12-15 23:23:15.242552
651,2299,13,9321,5260,0,2025-06-23 23:23:15.242552
652,9763,40,7288,6964,0,2026-01-31 23:23:15.242552
653,3060,7,19866,6294,90,2025-07-08 23:23:15.242552
654,3973,12,14351,7767,0,2025-09-02 23:23:15.242552
655,5934,42,14877,13439,90,2026-01-22 23:23:15.242552
656,7222,15,15271,11724,0,2025-08-09 23:23:15.242552
657,7351,42,7582,4409,90,2025-11-07 23:23:15.242552
658,750,12,10886,6726,90,2025-11-08 23:23:15.242552
659,3643,38,7954,840,0,2025-12-11 23:23:15.242552
660,4046,10,8358,1340,10,2025-06-18 23:23:15.242552
661,4550,45,6343,370,0,2025-10-31 23:23:15.242552
662,9171,34,16262,1001,40,2025-11-13 23:23:15.242552
663,6994,35,2064,380,0,2025-04-26 23:23:15.242552
664,6902,1,10591,7045,0,2025-04-01 23:23:15.242552
665,3431,13,16836,7846,90,2025-07-19 23:23:15.242552
666,9829,45,11508,3444,20,2025-07-22 23:23:15.242552
667,7905,20,16583,10658,0,2025-07-30 23:23:15.242552
668,3359,50,17413,4741,10,2025-11-02 23:23:15.242552
669,9789,24,19079,3555,0,2026-01-22 23:23:15.242552
670,5860,25,5345,2950,20,2025-03-10 23:23:15.242552
671,6172,27,9169,4489,0,2025-07-29 23:23:15.242552
672,8302,14,14318,10442,10,2026-02-03 23:23:15.242552
673,7316,43,18472,16253,0,2025-05-19 23:23:15.242552
674,7059,16,12087,1800,10,2025-09-25 23:23:15.242552
675,9498,4,15346,11932,20,2025-09-03 23:23:15.242552
676,5702,16,17050,15412,40,2025-07-06 23:23:15.242552
677,7930,39,15754,8555,40,2026-02-17 23:23:15.242552
678,9687,13,11668,9549,0,2025-04-26 23:23:15.242552
679,5270,44,10537,3570,0,2025-06-19 23:23:15.242552
680,3673,45,19461,4939,0,2025-08-01 23:23:15.242552
681,4659,2,6225,4090,0,2025-04-06 23:23:15.242552
682,6845,12,10998,7331,0,2025-06-23 23:23:15.242552
683,3252,41,1749,1582,90,2026-02-20 23:23:15.242552
684,1230,21,12769,768,0,2025-05-29 23:23:15.242552
685,9324,1,9453,8287,0,2025-07-19 23:23:15.242552
686,4648,50,3760,184,0,2025-05-23 23:23:15.242552
687,3200,34,13135,1747,0,2025-07-13 23:23:15.242552
688,759,23,8938,5267,20,2025-10-15 23:23:15.242552
689,7269,7,4500,1398,0,2025-12-30 23:23:15.242552
690,6913,12,8341,3197,20,2025-08-13 23:23:15.242552
691,1849,1,17532,2163,0,2026-02-01 23:23:15.242552
692,827,30,10797,8872,40,2026-03-06 23:23:15.242552
693,4694,32,12417,1041,10,2025-10-07 23:23:15.242552
694,6272,47,12423,636,40,2025-03-06 23:23:15.242552
695,2444,50,6556,1805,0,2025-10-09 23:23:15.242552
696,5818,46,6495,5342,0,2025-06-16 23:23:15.242552
697,127,34,1514,588,0,2026-01-10 23:23:15.242552
698,5142,45,9981,97,0,2025-11-28 23:23:15.242552
699,4911,15,5378,947,0,2025-07-07 23:23:15.242552
700,8859,44,1670,1288,10,2025-12-24 23:23:15.242552
701,2848,33,1333,731,0,2025-06-23 23:23:15.242552
702,3383,17,11904,5465,40,2025-11-10 23:23:15.242552
703,7798,27,6743,152,20,2025-03-28 23:23:15.242552
704,4201,8,14007,8052,0,2025-09-19 23:23:15.242552
705,6783,16,19067,11592,10,2025-12-02 23:23:15.242552
706,3058,1,15615,13383,0,2026-03-06 23:23:15.242552
707,4188,29,3876,2601,40,2025-03-11 23:23:15.242552
708,6935,37,6604,670,40,2025-09-17 23:23:15.242552
709,3543,15,10094,9917,10,2025-08-07 23:23:15.242552
710,3545,15,18630,15634,10,2025-10-06 23:23:15.242552
711,2978,21,3443,2201,0,2026-01-09 23:23:15.242552
712,2771,35,12825,3686,0,2025-07-08 23:23:15.242552
713,7404,49,3502,1140,0,2025-12-02 23:23:15.242552
714,6920,39,16628,6338,0,2026-01-10 23:23:15.242552
715,5482,11,18193,14556,0,2026-02-17 23:23:15.242552
716,9704,41,16336,8642,20,2025-06-01 23:23:15.242552
717,190,21,12010,11608,0,2025-06-15 23:23:15.242552
718,2206,34,5780,3945,20,2026-03-06 23:23:15.242552
719,664,7,3957,193,0,2025-10-03 23:23:15.242552
720,9430,15,11907,891,10,2025-09-04 23:23:15.242552
721,878,7,1160,1065,0,2025-06-04 23:23:15.242552
722,6491,9,8575,8175,0,2025-11-16 23:23:15.242552
723,8679,47,18162,4206,20,2025-06-09 23:23:15.242552
724,447,16,15725,15610,0,2025-11-27 23:23:15.242552
725,9323,30,2918,2214,0,2025-08-17 23:23:15.242552
726,790,41,12428,4302,0,2025-11-07 23:23:15.242552
727,1381,48,6521,3839,0,2025-08-09 23:23:15.242552
728,940,49,8234,932,0,2025-03-23 23:23:15.242552
729,5388,46,10401,8206,0,2025-12-25 23:23:15.242552
730,6771,27,6591,3682,10,2025-09-09 23:23:15.242552
731,9013,29,17929,9824,40,2025-09-26 23:23:15.242552
732,8800,33,15392,9370,40,2025-07-10 23:23:15.242552
733,8940,47,6239,4621,0,2025-08-14 23:23:15.242552
734,9003,3,13628,5672,0,2025-11-19 23:23:15.242552
735,3798,31,8574,8462,40,2025-09-12 23:23:15.242552
736,5067,29,13001,7235,0,2025-08-19 23:23:15.242552
737,1081,22,6191,5075,40,2026-03-05 23:23:15.242552
738,7530,27,8304,7234,0,2025-12-11 23:23:15.242552
739,8846,32,5963,5136,90,2025-10-02 23:23:15.242552
740,8229,7,4674,4405,0,2026-02-22 23:23:15.242552
741,4288,48,12625,6482,20,2025-09-06 23:23:15.242552
742,7581,2,19195,7660,40,2025-09-29 23:23:15.242552
743,3418,47,8149,2725,0,2025-04-06 23:23:15.242552
744,7261,14,17426,1173,0,2025-07-26 23:23:15.242552
745,6513,46,5236,3131,10,2025-11-14 23:23:15.242552
746,8602,13,12620,11697,40,2025-09-19 23:23:15.242552
747,1412,45,13348,6204,0,2025-11-06 23:23:15.242552
748,522,22,4186,3281,90,2025-09-18 23:23:15.242552
749,9094,5,16087,2379,10,2025-08-21 23:23:15.242552
750,5945,48,7063,5020,10,2025-10-24 23:23:15.242552
751,630,26,8527,4728,0,2025-06-17 23:23:15.242552
752,9022,20,12614,12222,0,2026-01-07 23:23:15.242552
753,490,44,3748,1872,0,2025-08-18 23:23:15.242552
754,4446,17,6524,4774,40,2026-01-28 23:23:15.242552
755,6195,18,6641,5956,0,2025-03-17 23:23:15.242552
756,5259,42,17268,4637,40,2025-05-05 23:23:15.242552
757,8003,48,17931,14702,0,2025-06-24 23:23:15.242552
758,9899,35,18670,9909,90,2025-10-10 23:23:15.242552
759,7516,3,12734,8396,20,2025-11-26 23:23:15.242552
760,1888,49,6612,3845,0,2025-04-10 23:23:15.242552
761,3949,49,3076,2434,0,2025-08-01 23:23:15.242552
762,9211,18,18032,16712,40,2025-05-29 23:23:15.242552
763,1509,28,13622,2264,90,2025-04-22 23:23:15.242552
764,3264,16,17943,14647,40,2025-05-10 23:23:15.242552
765,7852,13,14373,11000,0,2025-12-21 23:23:15.242552
766,5564,19,17148,2045,90,2025-05-20 23:23:15.242552
767,2367,8,11120,7530,40,2025-08-04 23:23:15.242552
768,3813,1,17593,5283,90,2025-07-23 23:23:15.242552
769,8823,13,5281,3538,20,2026-02-27 23:23:15.242552
770,6346,4,10657,8594,0,2025-06-01 23:23:15.242552
771,6674,4,18602,7252,90,2025-05-23 23:23:15.242552
772,6659,6,15049,14097,20,2025-08-04 23:23:15.242552
773,7671,45,1501,1306,40,2025-04-08 23:23:15.242552
774,7970,36,8999,6731,0,2026-02-09 23:23:15.242552
775,8881,37,11351,9665,90,2025-11-06 23:23:15.242552
776,1084,49,10059,9386,90,2025-08-31 23:23:15.242552
777,9351,21,9611,983,20,2025-11-03 23:23:15.242552
778,8579,12,14132,7720,0,2025-06-10 23:23:15.242552
779,4983,29,2779,2298,0,2025-04-21 23:23:15.242552
780,4094,11,5610,2826,0,2025-04-25 23:23:15.242552
781,5408,17,19319,4607,0,2026-02-19 23:23:15.242552
782,3461,50,5506,3587,90,2026-01-01 23:23:15.242552
783,8478,46,7299,6049,0,2026-01-13 23:23:15.242552
784,1592,42,10552,8795,40,2025-10-18 23:23:15.242552
785,7417,31,13540,240,20,2026-01-05 23:23:15.242552
786,7534,2,6915,3367,20,2025-04-13 23:23:15.242552
787,901,13,2079,878,0,2025-05-03 23:23:15.242552
788,2028,34,2465,278,10,2025-08-01 23:23:15.242552
789,9217,41,16584,13359,0,2025-06-19 23:23:15.242552
790,8169,17,6196,5071,0,2025-07-26 23:23:15.242552
791,8882,45,15048,1681,0,2025-05-01 23:23:15.242552
792,6232,22,4979,4872,90,2026-02-08 23:23:15.242552
793,608,38,2700,795,0,2026-02-02 23:23:15.242552
794,2351,42,1882,1087,10,2026-02-04 23:23:15.242552
795,8937,50,7335,3494,40,2026-02-19 23:23:15.242552
796,8782,8,10080,3218,10,2025-04-05 23:23:15.242552
797,440,10,11223,10494,0,2025-08-04 23:23:15.242552
798,7339,4,5608,5303,90,2025-10-31 23:23:15.242552
799,3221,14,17289,5734,10,2025-07-22 23:23:15.242552
800,8544,32,10595,2909,0,2025-04-21 23:23:15.242552
801,7885,50,10170,5333,90,2026-03-02 23:23:15.242552
802,4060,50,1116,695,10,2025-07-13 23:23:15.242552
803,3234,26,17611,14552,40,2025-06-14 23:23:15.242552
804,5656,13,11539,8835,0,2025-11-15 23:23:15.242552
805,5902,32,13839,2614,0,2025-12-11 23:23:15.242552
806,2976,22,6451,2915,20,2025-08-12 23:23:15.242552
807,5036,12,17299,8001,0,2025-08-08 23:23:15.242552
808,7162,31,14985,10424,20,2025-05-07 23:23:15.242552
809,2976,42,9793,3277,40,2025-08-12 23:23:15.242552
810,8976,33,7115,2545,0,2025-05-25 23:23:15.242552
811,5884,6,10130,3511,10,2025-05-26 23:23:15.242552
812,9578,32,9737,8423,0,2025-09-05 23:23:15.242552
813,8755,25,14909,10455,0,2025-11-15 23:23:15.242552
814,5474,10,7578,2708,0,2026-03-05 23:23:15.242552
815,5082,6,5362,3397,10,2025-05-16 23:23:15.242552
816,3815,36,11443,10242,90,2025-03-24 23:23:15.242552
817,7830,4,8280,5612,40,2025-11-29 23:23:15.242552
818,3440,45,7341,3482,0,2025-06-24 23:23:15.242552
819,545,10,3437,3,90,2025-03-24 23:23:15.242552
820,1285,29,11822,11310,90,2025-07-20 23:23:15.242552
821,6315,46,15128,8786,40,2025-07-29 23:23:15.242552
822,2203,46,18892,9169,10,2025-03-06 23:23:15.242552
823,2400,44,4018,2244,0,2025-12-12 23:23:15.242552
824,4298,29,11566,2400,10,2025-12-28 23:23:15.242552
825,91,26,14328,884,0,2025-08-13 23:23:15.242552
826,3420,40,13742,5426,20,2025-10-19 23:23:15.242552
827,7294,11,19878,2054,20,2025-10-30 23:23:15.242552
828,7710,15,3618,2174,0,2025-07-06 23:23:15.242552
829,4059,8,7165,5552,20,2025-08-28 23:23:15.242552
830,4211,15,16293,1039,40,2025-06-08 23:23:15.242552
831,3999,48,3177,3066,20,2025-03-27 23:23:15.242552
832,5133,2,1116,11,0,2025-06-02 23:23:15.242552
833,7213,30,2820,1265,0,2025-03-19 23:23:15.242552
834,4978,32,15826,6796,20,2026-01-22 23:23:15.242552
835,2656,32,15464,7961,0,2025-05-25 23:23:15.242552
836,4109,14,19395,8757,20,2025-04-07 23:23:15.242552
837,2758,2,5110,2298,20,2025-08-17 23:23:15.242552
838,7049,40,14401,1731,10,2025-03-27 23:23:15.242552
839,515,13,14711,5496,0,2026-01-12 23:23:15.242552
840,2520,25,2233,1922,10,2025-03-25 23:23:15.242552
841,9168,29,11497,954,90,2025-12-12 23:23:15.242552
842,948,29,13374,3550,0,2026-03-04 23:23:15.242552
843,4281,46,1268,676,40,2025-07-28 23:23:15.242552
844,1765,50,16461,1998,20,2025-06-19 23:23:15.242552
845,7056,2,1547,394,10,2025-05-26 23:23:15.242552
846,6724,2,19656,13077,20,2025-08-01 23:23:15.242552
847,9155,7,17104,7172,0,2025-06-14 23:23:15.242552
848,849,21,4648,863,20,2025-06-09 23:23:15.242552
849,3877,19,14136,6156,0,2026-02-18 23:23:15.242552
850,8862,15,8790,2580,20,2025-07-29 23:23:15.242552
851,4307,24,10461,1524,90,2025-09-30 23:23:15.242552
852,5936,35,4020,67,90,2026-01-16 23:23:15.242552
853,7520,19,14374,9282,40,2025-06-26 23:23:15.242552
854,302,50,6097,2485,40,2026-01-17 23:23:15.242552
855,667,16,9891,6089,0,2026-01-10 23:23:15.242552
856,9308,50,17653,14333,0,2025-07-12 23:23:15.242552
857,688,46,12816,685,90,2025-03-29 23:23:15.242552
858,963,49,14982,4998,0,2025-04-03 23:23:15.242552
859,1460,26,15780,5069,40,2025-03-27 23:23:15.242552
860,2716,42,18941,4245,0,2025-03-11 23:23:15.242552
861,8145,44,3900,2145,0,2025-04-04 23:23:15.242552
862,4794,26,18859,15427,10,2025-04-18 23:23:15.242552
863,4747,10,3148,1785,40,2025-11-29 23:23:15.242552
864,8139,24,15151,5667,10,2025-09-04 23:23:15.242552
865,2193,48,9096,8665,10,2025-12-15 23:23:15.242552
866,5025,21,5223,5158,10,2025-07-15 23:23:15.242552
867,9029,39,5918,3234,90,2025-11-17 23:23:15.242552
868,2977,7,9939,690,0,2025-03-12 23:23:15.242552
869,2762,32,19399,2248,90,2026-02-06 23:23:15.242552
